brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_price,log_km_driven,brand_grouped,fuel_type_grouped,km_per_year
Maruti,Swift Dzire,7,90000,Individual,Diesel,Manual,23.4,1248,74.0,5,480000,13.081543466215237,11.407576060361786,Maruti,Diesel,12857.142857142857
Hyundai,Verna,4,47000,Trustmark Dealer,Diesel,Manual,22.0,1582,126.2,5,985000,13.800397935382136,10.757924157061597,Hyundai,Diesel,11750.0
Maruti,Alto,15,110000,Individual,Petrol,Manual,19.7,796,46.3,5,115000,11.652696102959753,11.608244735642321,Maruti,Petrol,7333.333333333333
Hyundai,i10,9,70000,Dealer,Petrol,Manual,20.36,1197,78.9,5,250000,12.429220196836383,11.156264806643742,Hyundai,Petrol,7777.777777777777
Hyundai,i20,7,15700,Individual,Petrol,Manual,18.6,1197,81.83,5,550000,13.217675375388819,9.661479683575521,Hyundai,Petrol,2242.8571428571427
Hyundai,i10,13,73000,Dealer,Petrol,Manual,19.81,1086,68.05,5,180000,12.100717685412471,11.19822841866684,Hyundai,Petrol,5615.384615384615
Hyundai,i20,3,29000,Individual,Petrol,Manual,18.6,1197,81.83,5,530000,13.180634172318978,10.275085591132715,Hyundai,Petrol,9666.666666666666
Hyundai,Grand i10,2,9000,Individual,Diesel,Manual,24.0,1186,73.97,5,650000,13.384729180332174,9.105090961257085,Hyundai,Diesel,4500.0
Maruti,Swift Dzire,6,59000,Dealer,Petrol,Manual,20.85,1197,83.14,5,650000,13.384729180332174,10.985309671896763,Maruti,Petrol,9833.333333333334
Maruti,Swift,4,64000,Individual,Diesel,Manual,28.4,1248,74.0,5,580000,13.270785106659046,11.06665398721974,Maruti,Diesel,16000.0
Maruti,Alto,13,97000,Dealer,Petrol,Manual,19.7,796,46.3,5,175000,12.07254696717504,11.48247656671073,Maruti,Petrol,7461.538461538462
Maruti,Swift Dzire,3,35000,Individual,Diesel,Manual,28.4,1248,74.02,5,730000,13.500801182986649,10.463131911491967,Maruti,Diesel,11666.666666666666
Maruti,Wagon R,6,37203,Dealer,Petrol,Automatic,20.51,998,67.04,5,375000,12.834683971615659,10.524171561362358,Maruti,Petrol,6200.5
Hyundai,i10,8,72000,Dealer,Petrol,Manual,20.36,1197,78.9,5,315000,12.660331092405906,11.184435286790631,Hyundai,Petrol,9000.0
Honda,Amaze,5,61198,Dealer,Diesel,Manual,25.8,1498,98.6,5,666000,13.4090464510229,11.02188612849764,Honda,Diesel,12239.6
Maruti,Swift Dzire,11,155522,Dealer,Diesel,Manual,23.4,1248,74.0,5,255000,12.449022745701502,11.95454890963167,Maruti,Diesel,14138.363636363636
Hyundai,Verna,9,148000,Individual,Diesel,Manual,22.32,1582,126.32,5,400000,12.899222326086994,11.904974309480183,Hyundai,Diesel,16444.444444444445
Skoda,Superb,2,8500,Dealer,Diesel,Automatic,18.19,1968,174.5,5,3550000,15.0824584431417,9.04793908261736,Skoda,Diesel,4250.0
Mahindra,XUV500,6,75000,Individual,Diesel,Manual,16.0,2179,140.0,7,850000,13.652992804936396,11.225256725762893,Mahindra,Diesel,12500.0
Hyundai,i20,3,18800,Individual,Diesel,Manual,22.54,1396,88.73,5,790000,13.579789490265188,9.841665338892785,Hyundai,Diesel,6266.666666666667
Hyundai,Creta,6,140000,Individual,Diesel,Manual,19.67,1582,126.2,5,900000,13.710151153416941,11.849404844423074,Hyundai,Diesel,23333.333333333332
Maruti,Alto,5,42540,Dealer,Petrol,Manual,22.74,796,47.3,5,290000,12.577639650232573,10.658223595765195,Maruti,Petrol,8508.0
Hyundai,Grand i10,4,12784,Dealer,Petrol,Automatic,18.9,1197,81.86,5,610000,13.321215875492413,9.456027887725288,Hyundai,Petrol,3196.0
Honda,WR-V,2,50000,Individual,Diesel,Manual,25.5,1498,98.6,5,950000,13.76421831620775,10.819798284210286,Honda,Diesel,25000.0
Maruti,Wagon R,9,50000,Individual,Petrol,Manual,18.9,998,67.1,5,280000,12.54254845357358,10.819798284210286,Maruti,Petrol,5555.555555555556
Volkswagen,Polo,3,22003,Dealer,Petrol,Manual,16.47,1198,74.0,5,650000,13.384729180332174,9.99897953399535,Volkswagen,Petrol,7334.333333333333
Toyota,Fortuner,8,108321,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1750000,14.375126917328105,11.592863551786579,Toyota,Diesel,13540.125
Mercedes-Benz,E-Class,14,77000,Dealer,Diesel,Automatic,11.0,2987,198.5,5,750000,13.527829818844937,11.251573687764477,Mercedes-Benz,Diesel,5500.0
Hyundai,Grand i10,5,22000,Dealer,Diesel,Manual,24.0,1120,70.0,5,625000,13.345508528717259,9.99884318585288,Hyundai,Diesel,4400.0
Honda,Jazz,6,90000,Individual,Diesel,Manual,27.3,1498,98.6,5,600000,13.304686600863562,11.407576060361786,Honda,Diesel,15000.0
Honda,City,12,72555,Dealer,Petrol,Manual,17.0,1497,118.0,5,395000,12.886643575525625,11.19211395647786,Honda,Petrol,6046.25
Honda,Jazz,5,42000,Dealer,Petrol,Automatic,17.1,1199,88.51,5,660000,13.399996629152975,10.645448706505872,Honda,Petrol,8400.0
Maruti,Swift,4,59000,Dealer,Diesel,Manual,28.4,1248,74.0,5,700000,13.45883704259595,10.985309671896763,Maruti,Diesel,14750.0
Ford,Figo,5,28000,Individual,Petrol,Automatic,17.01,1499,110.4,5,590000,13.28787951079572,10.239995502805316,Ford,Petrol,5600.0
Skoda,Superb,10,80000,Individual,Petrol,Automatic,9.3,2771,193.1,5,470000,13.060490101343552,11.289794413577894,Skoda,Petrol,8000.0
Honda,WR-V,4,48000,Dealer,Diesel,Manual,23.7,1498,97.89,5,785000,13.573440270649085,10.778977123006351,Honda,Diesel,12000.0
Maruti,Alto,8,90000,Individual,Petrol,Manual,22.74,796,47.3,5,200000,12.206077645517674,11.407576060361786,Maruti,Petrol,11250.0
Maruti,Wagon R,7,68000,Dealer,Petrol,Manual,21.79,998,67.05,5,311000,12.647551406590285,11.127277689932466,Maruti,Petrol,9714.285714285714
Mahindra,Bolero,4,73000,Individual,Diesel,Manual,15.96,2523,62.1,7,775000,13.560619598657233,11.19822841866684,Mahindra,Diesel,18250.0
Maruti,Ciaz,5,110000,Individual,Diesel,Manual,28.09,1248,88.5,5,550000,13.217675375388819,11.608244735642321,Maruti,Diesel,22000.0
Renault,Duster,7,85000,Dealer,Diesel,Manual,19.01,1461,108.45,5,575000,13.26212705890841,11.350418300109132,Renault,Diesel,12142.857142857143
Honda,City,4,70000,Dealer,Diesel,Manual,25.6,1498,97.9,5,875000,13.681980308196241,11.156264806643742,Honda,Diesel,17500.0
Toyota,Innova,5,118321,Dealer,Diesel,Manual,13.68,2393,147.8,7,1750000,14.375126917328105,11.681165000554872,Toyota,Diesel,23664.2
Hyundai,i20,3,10000,Individual,Diesel,Manual,22.54,1396,88.73,5,730000,13.500801182986649,9.210440366976517,Hyundai,Diesel,3333.3333333333335
Datsun,GO,6,73000,Dealer,Petrol,Manual,20.63,1198,67.0,5,350000,12.765691290604371,11.19822841866684,Datsun,Petrol,12166.666666666666
Maruti,Ertiga,8,129500,Individual,Diesel,Manual,20.77,1248,88.8,7,500000,13.122365377402328,11.771443882099637,Maruti,Diesel,16187.5
Maruti,Baleno,3,50000,Individual,Diesel,Manual,27.39,1248,74.0,5,660000,13.399996629152975,10.819798284210286,Maruti,Diesel,16666.666666666668
Hyundai,i20,3,21000,Dealer,Petrol,Manual,18.6,1197,81.83,5,770000,13.554147092530322,9.952325334619427,Hyundai,Petrol,7000.0
Skoda,Octavia,7,126000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1150000,13.955273369904273,11.744045122410057,Skoda,Diesel,18000.0
Maruti,Wagon R,6,50000,Individual,Petrol,Manual,20.51,998,67.04,5,350000,12.765691290604371,10.819798284210286,Maruti,Petrol,8333.333333333334
Hyundai,Grand i10,6,19600,Dealer,Petrol,Automatic,18.9,1197,82.0,5,525000,13.171155446333852,9.883335864325275,Hyundai,Petrol,3266.6666666666665
Hyundai,Grand i10,6,53100,Dealer,Petrol,Manual,18.9,1197,82.0,5,420000,12.948012371209098,10.879951039444416,Hyundai,Petrol,8850.0
Toyota,Fortuner,10,181000,Dealer,Diesel,Manual,11.5,2982,171.0,7,1195000,13.993657580167481,12.10625783509458,Toyota,Diesel,18100.0
Maruti,Alto,6,42000,Individual,Petrol,Manual,23.95,998,67.05,5,300000,12.611541086966115,10.645448706505872,Maruti,Petrol,7000.0
Hyundai,Venue,2,10000,Individual,Petrol,Automatic,18.15,998,118.35,5,1100000,13.910821646859095,9.210440366976517,Hyundai,Petrol,5000.0
Mahindra,Bolero,4,57000,Individual,Diesel,Manual,16.5,1493,70.0,7,718000,13.484226240787052,10.950824090522445,Mahindra,Diesel,14250.0
Tata,Safari,10,80000,Individual,Diesel,Manual,13.93,2179,138.0,7,300000,12.611541086966115,11.289794413577894,Tata,Diesel,8000.0
Hyundai,Verna,11,70000,Dealer,Petrol,Manual,16.2,1599,103.2,5,375000,12.834683971615659,11.156264806643742,Hyundai,Petrol,6363.636363636364
Honda,City,6,78000,Dealer,Diesel,Manual,26.0,1498,98.6,5,650000,13.384729180332174,11.264476926102367,Honda,Diesel,13000.0
Hyundai,Verna,9,46500,Dealer,Diesel,Manual,22.32,1582,126.32,5,650000,13.384729180332174,10.747229096720554,Hyundai,Diesel,5166.666666666667
Maruti,Alto,9,70450,Dealer,Petrol,Manual,23.95,998,67.05,5,289000,12.574185427296195,11.162672711690245,Maruti,Petrol,7827.777777777777
Honda,Amaze,2,23950,Individual,Diesel,Automatic,23.8,1498,78.9,5,780000,13.567050480716235,10.083765355620846,Honda,Diesel,11975.0
Maruti,Swift,3,42321,Dealer,Diesel,Manual,28.4,1248,74.0,5,763000,13.545014620881725,10.653062324394716,Maruti,Diesel,14107.0
Honda,Jazz,3,59000,Dealer,Petrol,Manual,18.7,1199,88.7,5,650000,13.384729180332174,10.985309671896763,Honda,Petrol,19666.666666666668
Maruti,Swift,6,61425,Dealer,Diesel,Manual,28.4,1248,74.0,5,410000,12.923914877701906,11.025588477273143,Maruti,Diesel,10237.5
Hyundai,Verna,7,78000,Dealer,Diesel,Manual,22.32,1582,126.32,5,670000,13.415034483903348,11.264476926102367,Hyundai,Diesel,11142.857142857143
Honda,City,5,27000,Dealer,Petrol,Manual,16.8,1497,116.3,5,765000,13.547632419997361,10.203629181337648,Honda,Petrol,5400.0
Volkswagen,Vento,10,80000,Individual,Diesel,Manual,20.54,1598,103.6,5,315000,12.660331092405906,11.289794413577894,Volkswagen,Diesel,8000.0
Renault,Duster,7,75000,Dealer,Diesel,Manual,20.45,1461,83.8,5,565000,13.244582780038517,11.225256725762893,Renault,Diesel,10714.285714285714
Maruti,Swift,6,68202,Dealer,Diesel,Manual,28.4,1248,74.0,5,575000,13.26212705890841,11.130243831133892,Maruti,Diesel,11367.0
Maruti,Swift,5,57000,Dealer,Diesel,Manual,25.2,1248,74.0,5,620000,13.3374763699232,10.950824090522445,Maruti,Diesel,11400.0
Maruti,Swift Dzire,5,120000,Individual,Diesel,Manual,26.59,1248,74.0,5,625000,13.345508528717259,11.695255355062795,Maruti,Diesel,24000.0
Ford,Ecosport,8,74000,Dealer,Diesel,Manual,22.7,1498,89.84,5,565000,13.244582780038517,11.211833885608513,Ford,Diesel,9250.0
Maruti,Baleno,6,90000,Individual,Diesel,Manual,27.39,1248,74.0,5,575000,13.26212705890841,11.407576060361786,Maruti,Diesel,15000.0
Maruti,Wagon R,11,31535,Dealer,LPG,Manual,14.6,998,61.6,5,265000,12.487488878546145,10.358885029392502,Maruti,Other,2866.818181818182
Maruti,Swift,3,40000,Individual,Petrol,Manual,22.0,1197,81.8,5,570000,13.25339339419516,10.596659732783579,Maruti,Petrol,13333.333333333334
Hyundai,Grand i10,5,22000,Individual,Petrol,Manual,18.9,1197,82.0,5,520000,13.161586013632684,9.99884318585288,Hyundai,Petrol,4400.0
Honda,City,3,14000,Dealer,Petrol,Manual,17.4,1497,117.6,5,1090000,13.901689171636098,9.546884034617925,Honda,Petrol,4666.666666666667
Maruti,Alto,13,30000,Individual,Petrol,Manual,18.9,1061,47.0,5,180000,12.100717685412471,10.308985993422082,Maruti,Petrol,2307.6923076923076
Toyota,Innova,5,80000,Individual,Diesel,Manual,12.99,2494,100.6,7,1000000,13.815511557963774,11.289794413577894,Toyota,Diesel,16000.0
Audi,A6,8,83000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,2250000,14.626441218624949,11.326607934898927,Audi,Diesel,10375.0
Volkswagen,Polo,9,80000,Individual,Diesel,Manual,22.07,1199,73.9,5,300000,12.611541086966115,11.289794413577894,Volkswagen,Diesel,8888.888888888889
Hyundai,Verna,6,50000,Individual,Diesel,Manual,23.9,1582,126.2,5,750000,13.527829818844937,10.819798284210286,Hyundai,Diesel,8333.333333333334
Maruti,Swift Dzire,3,140000,Individual,Diesel,Manual,28.4,1248,74.02,5,720000,13.487007879880162,11.849404844423074,Maruti,Diesel,46666.666666666664
Volkswagen,Polo,9,110000,Individual,Diesel,Manual,22.07,1199,73.9,5,320000,12.676079399771027,11.608244735642321,Volkswagen,Diesel,12222.222222222223
Maruti,Alto,4,33977,Trustmark Dealer,Petrol,Manual,24.7,796,47.3,5,299000,12.608202196848836,10.43346853534186,Maruti,Petrol,8494.25
Maruti,Swift,8,70400,Dealer,Petrol,Manual,22.0,1197,81.8,5,425000,12.959846800844963,11.161962746590705,Maruti,Petrol,8800.0
Maruti,Alto,4,66000,Dealer,Petrol,Manual,23.95,998,67.05,5,320000,12.676079399771027,11.097425172408931,Maruti,Petrol,16500.0
Volkswagen,Polo,5,60000,Individual,Diesel,Manual,20.14,1498,88.0,5,750000,13.527829818844937,11.002116507732017,Volkswagen,Diesel,12000.0
Maruti,Swift,6,31000,Dealer,Diesel,Manual,28.4,1248,74.0,5,630000,13.353476685668044,10.34177474101152,Maruti,Diesel,5166.666666666667
Maruti,Alto,12,80000,Individual,Petrol,Manual,19.7,796,46.3,5,250000,12.429220196836383,11.289794413577894,Maruti,Petrol,6666.666666666667
Ford,Figo,7,93334,Dealer,Petrol,Manual,15.6,1196,70.02,5,446000,13.008076473152153,11.443950450466698,Ford,Petrol,13333.42857142857
Maruti,Baleno,3,83000,Dealer,Diesel,Manual,27.39,1248,74.0,5,645000,13.377007146164305,11.326607934898927,Maruti,Diesel,27666.666666666668
Maruti,Alto,9,62000,Dealer,Petrol,Manual,19.7,796,46.3,5,245000,12.409017571151187,11.034905792929415,Maruti,Petrol,6888.888888888889
Maruti,Alto,4,9021,Dealer,Petrol,Automatic,23.95,998,67.05,5,350000,12.765691290604371,9.107421317968342,Maruti,Petrol,2255.25
Maruti,Alto,3,38000,Dealer,Petrol,Manual,22.74,796,47.3,5,325000,12.691583538230217,10.545367754151743,Maruti,Petrol,12666.666666666666
Hyundai,Santro,1,1000,Individual,Petrol,Automatic,20.3,1086,68.07,5,550000,13.217675375388819,6.90875477931522,Hyundai,Petrol,1000.0
Honda,Amaze,6,39441,Dealer,Petrol,Manual,18.0,1198,86.7,5,475000,13.07107218827772,10.582586517370014,Honda,Petrol,6573.5
Honda,City,11,59000,Individual,Petrol,Manual,17.0,1497,118.0,5,400000,12.899222326086994,10.985309671896763,Honda,Petrol,5363.636363636364
Maruti,Swift Dzire,3,25000,Individual,Petrol,Manual,22.0,1197,81.8,5,650000,13.384729180332174,10.12667110305036,Maruti,Petrol,8333.333333333334
Mahindra,XUV500,6,37000,Individual,Diesel,Manual,15.1,2179,140.0,7,875000,13.681980308196241,10.518700218288165,Mahindra,Diesel,6166.666666666667
Maruti,Alto,13,76000,Dealer,Petrol,Manual,19.7,796,46.3,5,165000,12.013706813470414,11.23850177707664,Maruti,Petrol,5846.153846153846
Maruti,Swift,6,42994,Dealer,Petrol,Manual,21.21,1197,81.8,5,580000,13.270785106659046,10.668839108844997,Maruti,Petrol,7165.666666666667
Honda,City,5,100000,Individual,Diesel,Manual,26.0,1498,98.6,5,650000,13.384729180332174,11.51293546492023,Honda,Diesel,20000.0
Hyundai,i20,9,49000,Dealer,Diesel,Manual,21.9,1396,88.8,5,390000,12.873904582205107,10.799595985047786,Hyundai,Diesel,5444.444444444444
Hyundai,Creta,4,18000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,1345000,14.111905314512224,9.798182590890704,Hyundai,Diesel,4500.0
Volkswagen,Polo,5,58000,Dealer,Petrol,Manual,16.2,1199,74.0,5,610000,13.321215875492413,10.968215530759236,Volkswagen,Petrol,11600.0
BMW,7,6,24501,Dealer,Diesel,Automatic,16.46,2993,258.0,5,4990000,15.422946668128484,10.106510025854115,BMW,Diesel,4083.5
Hyundai,Creta,5,62000,Individual,Diesel,Manual,19.67,1582,126.2,5,950000,13.76421831620775,11.034905792929415,Hyundai,Diesel,12400.0
Honda,City,5,78236,Dealer,Petrol,Manual,17.4,1497,117.3,5,651000,13.386266457287837,11.267497960415284,Honda,Petrol,15647.2
Renault,KWID,5,64000,Dealer,Petrol,Manual,22.3,799,53.26,5,280000,12.54254845357358,11.06665398721974,Renault,Petrol,12800.0
Ford,Figo,7,73500,Dealer,Diesel,Manual,20.0,1399,68.05,5,275000,12.524530013005734,11.205054290550551,Ford,Diesel,10500.0
Mahindra,Bolero,4,80000,Individual,Diesel,Manual,16.5,1493,70.0,7,750000,13.527829818844937,11.289794413577894,Mahindra,Diesel,20000.0
Toyota,Innova,8,144321,Dealer,Diesel,Manual,12.99,2494,100.6,8,975000,13.790193775620484,11.879802193293555,Toyota,Diesel,18040.125
Honda,Jazz,6,68757,Dealer,Diesel,Manual,27.3,1498,98.6,5,640000,13.369225017834633,11.138348372395459,Honda,Diesel,11459.5
Maruti,Swift Dzire,6,85316,Dealer,Diesel,Manual,23.4,1248,74.0,5,580000,13.270785106659046,11.354129010223076,Maruti,Diesel,14219.333333333334
Mahindra,Bolero,6,99826,Individual,Diesel,Manual,15.96,2523,62.1,7,525000,13.171155446333852,11.51119396679208,Mahindra,Diesel,16637.666666666668
Renault,KWID,4,28000,Individual,Petrol,Manual,25.17,799,53.3,5,290000,12.577639650232573,10.239995502805316,Renault,Petrol,7000.0
Maruti,Swift Dzire,6,86521,Dealer,Diesel,Manual,19.3,1248,73.9,5,565000,13.244582780038517,11.368153995842357,Maruti,Diesel,14420.166666666666
Mahindra,Alturas,2,36000,Dealer,Diesel,Automatic,12.05,2157,178.49,7,2950000,14.897316067298997,10.491301994830229,Mahindra,Diesel,18000.0
Maruti,Swift,11,80000,Individual,Diesel,Manual,17.8,1248,75.0,5,325000,12.691583538230217,11.289794413577894,Maruti,Diesel,7272.727272727273
Ford,Figo,11,67000,Dealer,Diesel,Manual,20.0,1399,68.05,5,275000,12.524530013005734,11.112462823634855,Ford,Diesel,6090.909090909091
Skoda,Rapid,9,103000,Dealer,Petrol,Automatic,14.3,1598,105.0,5,550000,13.217675375388819,11.542493975902508,Skoda,Petrol,11444.444444444445
Tata,Hexa,4,60000,Dealer,Diesel,Manual,17.6,2179,153.86,7,1200000,13.997832948091215,11.002116507732017,Tata,Diesel,15000.0
Hyundai,i10,11,49700,Dealer,Petrol,Automatic,19.2,1197,80.0,5,342000,12.742568940017076,10.813780332606648,Hyundai,Petrol,4518.181818181818
Mahindra,XUV500,8,60000,Individual,Diesel,Manual,15.1,2179,140.0,7,544000,13.206706364071684,11.002116507732017,Mahindra,Diesel,7500.0
Maruti,Alto,3,29000,Individual,Petrol,Manual,24.7,796,47.3,5,350000,12.765691290604371,10.275085591132715,Maruti,Petrol,9666.666666666666
Maruti,Swift Dzire,4,75000,Dealer,Diesel,Manual,23.4,1248,74.0,5,745000,13.521140839642674,11.225256725762893,Maruti,Diesel,18750.0
BMW,3,5,60000,Dealer,Diesel,Automatic,21.76,1995,188.0,5,2950000,14.897316067298997,11.002116507732017,BMW,Diesel,12000.0
Maruti,Swift,3,50000,Individual,Diesel,Manual,28.4,1248,74.0,5,684000,13.435714658591923,10.819798284210286,Maruti,Diesel,16666.666666666668
Toyota,Innova,4,97000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1750000,14.375126917328105,11.48247656671073,Toyota,Diesel,24250.0
Honda,Jazz,5,40000,Individual,Diesel,Manual,27.3,1498,98.6,5,680000,13.429849547739444,10.596659732783579,Honda,Diesel,8000.0
Tata,Safari,7,88000,Dealer,Diesel,Manual,14.0,2179,138.1,7,465000,13.049794835104816,11.385103457032141,Tata,Diesel,12571.42857142857
Mahindra,Bolero,8,65784,Dealer,Diesel,Manual,15.96,2523,62.1,7,345000,12.75130259456002,11.094147127799939,Mahindra,Diesel,8223.0
Datsun,GO,5,40000,Dealer,Petrol,Manual,20.63,1198,67.0,5,335000,12.721888795877375,10.596659732783579,Datsun,Petrol,8000.0
Toyota,Innova,10,89000,Individual,Diesel,Manual,12.8,2494,102.0,8,650000,13.384729180332174,11.39640288460621,Toyota,Diesel,8900.0
Mahindra,Bolero,5,120000,Individual,Diesel,Manual,15.96,2523,62.1,7,610000,13.321215875492413,11.695255355062795,Mahindra,Diesel,24000.0
Hyundai,Grand i10,2,4800,Individual,Petrol,Manual,18.9,1197,81.86,5,550000,13.217675375388819,8.476579508530941,Hyundai,Petrol,2400.0
Maruti,Swift,5,40000,Individual,Petrol,Manual,20.4,1197,81.8,5,350000,12.765691290604371,10.596659732783579,Maruti,Petrol,8000.0
Skoda,Rapid,2,35000,Individual,Diesel,Manual,21.13,1498,108.6,5,950000,13.76421831620775,10.463131911491967,Skoda,Diesel,17500.0
Hyundai,i20,4,12000,Dealer,Petrol,Manual,18.6,1197,81.83,5,745000,13.521140839642674,9.392745258631441,Hyundai,Petrol,3000.0
Maruti,Alto,1,11000,Individual,Petrol,Manual,22.05,796,47.3,5,350000,12.765691290604371,9.305741456739435,Maruti,Petrol,11000.0
BMW,X1,10,88831,Dealer,Diesel,Automatic,17.05,1995,184.0,5,1050000,13.864301674514206,11.394502224426422,BMW,Diesel,8883.1
BMW,X5,6,75000,Dealer,Diesel,Automatic,13.38,2993,265.0,5,4000000,15.201805169084134,11.225256725762893,BMW,Diesel,12500.0
Mahindra,XUV500,4,50000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1600000,14.285514812209815,10.819798284210286,Mahindra,Diesel,12500.0
Honda,City,5,60000,Individual,Petrol,Manual,17.8,1497,117.3,5,850000,13.652992804936396,11.002116507732017,Honda,Petrol,12000.0
Maruti,Swift Dzire,5,84000,Dealer,Diesel,Manual,26.59,1248,74.0,5,465000,13.049794835104816,11.338583982516495,Maruti,Diesel,16800.0
Honda,CR-V,13,120000,Dealer,Petrol,Automatic,10.1,2354,152.0,5,600000,13.304686600863562,11.695255355062795,Honda,Petrol,9230.76923076923
Skoda,Octavia,18,120340,Dealer,Diesel,Manual,18.7,1896,66.0,5,200000,12.206077645517674,11.698084658528748,Skoda,Diesel,6685.555555555556
Mahindra,XUV500,3,35000,Dealer,Diesel,Manual,15.1,2179,152.87,7,1650000,14.316286451937186,10.463131911491967,Mahindra,Diesel,11666.666666666666
Hyundai,Grand i10,5,80000,Individual,Diesel,Manual,24.0,1120,70.0,5,480000,13.081543466215237,11.289794413577894,Hyundai,Diesel,16000.0
Maruti,Wagon R,6,72000,Dealer,Petrol,Manual,18.9,998,67.1,5,341000,12.739640688812674,11.184435286790631,Maruti,Petrol,12000.0
Renault,KWID,5,53000,Individual,Petrol,Manual,25.17,799,53.3,5,230000,12.345838935721968,10.87806606028079,Renault,Petrol,10600.0
Hyundai,i20,9,100000,Individual,Diesel,Manual,23.0,1396,90.0,5,450000,13.017005083966255,11.51293546492023,Hyundai,Diesel,11111.111111111111
Maruti,Ciaz,5,40000,Individual,Diesel,Manual,28.09,1248,88.5,5,850000,13.652992804936396,10.596659732783579,Maruti,Diesel,8000.0
Toyota,Innova,5,70001,Dealer,Diesel,Manual,12.99,2494,100.6,7,975000,13.790193775620484,11.156279092051912,Toyota,Diesel,14000.2
